"Aero Trades (Western) Ltd.",\N,"","ATW","AERO TRADES","Canada"
"Aerotrans Airline",\N,"","ATG","BACHYT","Kazakhstan"
"Aerotrans Airlines",\N,"","AED","","Russia"
"Aerotranscolombina de Carga",\N,"","TCO","TRANSCOLOMBIA","Colombia"
"Aerotrans",\N,"","CDU","","Russia"
"Aerotransporte de Carga Union",\N,"","TNO","AEROUNION","Mexico"
"Aerotransporte Petrolero",\N,"","PET","AEROPETRO","Colombia"
"Aero Transporte S.A. (ATSA)",\N,"","AMP","ATSA","Peru"
"Aerotransportes Corporativos",\N,"","CRP","AEROTRANSCORP","Mexico"
"Aero Transportes Del Humaya",\N,"","HUY","AERO HUMAYA","Mexico"
"Aero Transportes Empresariales",\N,"","EPL","EMPRESARIALES","Mexico"
"Aerotransportes Huitzilin",\N,"","HUT","AEROHUITZILIN","Mexico"
"Aerotransportes Internacionales De Torreon",\N,"","RRE","AERO TORREON","Mexico"
"Aerotransportes Privados",\N,"","PRI","AEROPRIV","Mexico"
"Aerotransportes Privados",\N,"","PVA","TRANSPRIVADO","Mexico"
"Aerotransportes Rafilher",\N,"","RFD","RAFHILER","Mexico"
"Aerotrebol",\N,"","TBL","AEROTREBOL","Mexico"
"Aerotropical",\N,"","TOC","TROPICMEX","Mexico"
"Aero Tropical",\N,"","TPB","AERO TROPICAL","Angola"
"Aero-Tropics Air Services",\N,"HC","ATI","","Australia"
"Aerotucan",\N,"","RTU","AEROTUCAN","Mexico"
"Aerotucán",\N,\N,\N,\N,\N
"Aerotur-Air",\N,"","RAI","DIASA","Kazakhstan"
"Aeroturquesa",\N,"","TQS","AEROTURQUESA","Mexico"
"Aero Util",\N,"","TLE","AEROUTIL","Mexico"
"Aerovallarta",\N,"","ALL","VALLARTA","Mexico"
"Aerovaradero",\N,"","AVY"," S.A.","AEROVARADERO"
"Aerovega",\N,"","VEG","AEROVEGA","Mexico"
"Aeroventas",\N,"","AEV","AEROVENTAS","Mexico"
"Aerovias Bueno",\N,"","ABU","AEROBUENO","Colombia"
"Aerovias Caribe",\N,"","CBE","AEROCARIBE","Mexico"
"Aerovias Castillo",\N,"","CLL","AEROCASTILLO","Mexico"
"Aerovias DAP",\N,"","DAP","DAP","Chile"
"Aerovias De Lagos",\N,"","LAG","AEROLAGOS","Mexico"
"Aerovias del Golfo",\N,"","GFO","AEROVIAS GOLFO","Mexico"
"Aerovias Ejecutivas",\N,"","OVI","VIAS EJECUTIVAS","Mexico"
"Aerovias Montes Azules",\N,"","MZL","MONTES AZULES","Mexico"
"Aerovic",\N,"","OVC","","Ecuador"
"Aero Vics",\N,"","ARI","AEROVICS","Mexico"
"Aero Vilamoura",\N,"","VMR","AERO VILAMOURA","Portugal"
"Aerovilla",\N,"","VVG","AEROVILLA","Colombia"
"Aero VIP",\N,"2D","AOG","AVIP","Argentina"
"Aero Virel",\N,"","VLS","VIREL","Mexico"
"Aerovis Airlines",\N,"","VIZ","AEROVIZ","Ukraine"
"Aero Vision",\N,"","AOV","AEROVISION","France"
"Aerovista Airlines",\N,"","AAP","AEROVISTA GROUP","United Arab Emirates"
"Aerovista Gulf Express",\N,"","VGF","VISTA GULF","United Arab Emirates"
"Aerovitro",\N,"","VRO","AEROVITRO","Mexico"
"Aero Vodochody",\N,"","AOD","AERO CZECH","Czech Republic"
"Aerovuelox",\N,"","VUO","AEROVUELOX","Mexico"
"Aeroway",\N,"","AWY"," S.L.","AEROWEE"
"Aeroxtra",\N,"","RXT","AERO-EXTRA","Mexico"
"Aero Yaqui Mayo",\N,"","MYS","AERO YAQUI","Mexico"
"Aeroynamics Malaga",\N,"","DNC","FLYINGOLIVE","Spain"
"Aero Zambia",\N,"","RZL","AERO ZAMBIA","Zambia"
"Aero Zano",\N,"","RZN","ZANO","Mexico"
"Aer Turas",\N,"","ATT","AERTURAS","Ireland"
"Aex Air",\N,"","DST","DESERT","United States"
"AF-Air International",\N,"","FAN","FANBIRD","Angola"
"Afit",\N,"","KIE","TWEETY","Germany"
"AF",\N,\N,\N,\N,\N
"Afra Airlines",\N,"","UAG","AFRALINE","Ghana"
"Africa Airlines",\N,"","GIZ","AFRILENS","Guinea"
"Africa Air Links",\N,"","AFK","AFRICA LINKS","Sierra Leone"
"Africa Chartered Services",\N,"","AFY","AFRICA CHARTERED","Nigeria"
"Africa Freight Services",\N,"","AFZ","AFREIGHT","Zambia"
"Afric'air Express",\N,"","AAX","AFREX","Ivory Coast"
"Africair Service",\N,"","FFB","FOXTROT FOXTROT","Senegal"
"African Airlines International Limited",\N,"","AIK","AFRICAN AIRLINES","Kenya"
"African Airlines",\N,"","FDA","AIR SANKORE","Mali"
"African Business and Transportations",\N,"","ABB","AFRICAN BUSINESS-","Democratic Republic of the Congo"
"African Company Airlines",\N,"","FPY","AFRICOMPANY","Democratic Republic of the Congo"
"African Express Airways",\N,"","AXK","EXPRESS JET","Kenya"
"African International Airways",\N,"","AIN","FLY CARGO","Swaziland"
"African International Transport",\N,"","GIL","AFRICAN TRANSPORT","Guinea"
"African Medical and Research Foundation",\N,"","FDS","FLYDOC","Kenya"
"African Safari Airways",\N,"QS","QSC","ZEBRA","Kenya"
"African Star Airways (PTY) Ltd.",\N,"","ASG","AFRICAN STAR","South Africa"
"African Transport Trading and Investment Company",\N,"ML","","","Sudan"
"African West Air",\N,"","AFC","AFRICAN WEST","Senegal"
"Africaone",\N,"","AFI","AFRICAWORLD","Uganda"
"Africa One",\N,"","AZL","SKY AFRICA","Zambia"
"Africa One",\N,"","CFR","","Democratic Republic of the Congo"
"Africa West",\N,"FK","WTA","WEST TOGO","Togo"
"Afrijet Airlines",\N,"","FRJ","AFRIJET","Nigeria"
"Afrika Aviation Handlers",\N,"","FRK","AFRIFAST","Kenya"
"Afrinat International Airlines",\N,"Q9","AFU","","Gambia"
"Afriqiyah Airways",\N,"8U","AAW","AFRIQIYAH","Libya"
"Afrique CArgo Service Senegal",\N,"","NFS","","Senegal"
"Afrique Chart'air",\N,"","FRQ","CHARTER AFRIQUE","Cameroon"
"Afrique Regional Airways",\N,"","AFW","AFRAIR","Ivory Coast"
"Afro International Ent. Limited",\N,"","AOR","INTER-AFRO","Nigeria"
"Agence Nationale des Aerodromes et de la Meteorologie",\N,"","ZZM","","Ivory Coast"
"Agroar - Trabalhos Aereos",\N,"","GRR","AGROAR","Portugal"
"Agrocentr-Avia",\N,"","GSV","AGRAV","Kazakhstan"
"Agrolet-Mci",\N,"","AGZ","AGROLET","Slovakia"
"Aguilas Mayas Internacional",\N,"","GME","MAYAN EAGLES","Guatemala"
"Aigle Azur",\N,"ZI","AAF","AIGLE AZUR","France"
"Air 2000",\N,\N,\N,\N,\N
"Air 500",\N,"","BRM","BOOMERANG","Canada"
"Air Ada",\N,"","RDM","AIR ADA","Mauritania"
"Air Adriatic",\N,"","AHR","ADRIATIC","Croatia"
"Air Affaires Tchad",\N,"","FTC","AFFAIRES TCHAD","Chad"
"Air Afrique",\N,\N,\N,\N,\N
"Air Afrique",\N,"RK","RKA","AIRAFRIC","Ivory Coast"
"Air Afrique Vacancies",\N,"","AFV","AFRIQUE VACANCE","Ivory Coast"
"Airailes",\N,"","EOL","EOLE","France"
"Air Aland",\N,\N,\N,\N,\N
"Air Alfa",\N,"","LFA","","Turkey"
"Air Alfa",\N,\N,\N,\N,\N
"Air Algérie",\N,"AH","DAH","AIR ALGERIE","Algeria"
"Air Alize",\N,"","RLZ","ALIZE","France"
"Air Alma",\N,"","AAJ","AIR ALMA","Canada"
"Air Almaty",\N,"","LMY","AGLEB","Kazakhstan"
"Air Almaty ZK",\N,"","LMZ","ALUNK","Kazakhstan"
"Air ALM",\N,"","ALM","ANTILLEAN","Netherlands Antilles"
"Air Alpha Greenland",\N,"GD","AHA","AIR ALPHA","Denmark"
"Air Alpha",\N,"","DBA","DOUBLE-A","United States"
"Air Alps Aviation",\N,"A6","LPV","ALPAV","Austria"
"Air Alsie",\N,"","MMD","MERMAID","Denmark"
"Air Ambar",\N,"","AMY","AIR AMBAR","Dominican Republic"
"Air Amder",\N,"","RMD","AIR AMDER","Mauritania"
"Air Anastasia",\N,"","RUD","ANASTASIA","Ukraine"
"Air Anatolia",\N,"","NTL","AIR ANATOLIA","Turkey"
"Air Andaman",\N,"","ADW","AIR ANDAMAN","Thailand"
"Air Andaman",\N,\N,\N,\N,\N
"Air and Sea Transport",\N,"","ASN"," ","Russia"
"Air Anglia","","",\N,"","ALL"
"Air-Angol",\N,"","NGO","AIR ANGOL","Angola"
"Air Arabia",\N,"G9","ABY","ARABIA","United Arab Emirates"
"Air Archipels",\N,"","RHL","ARCHIPELS","France"
"Air Armenia",\N,"QN","ARR","AIR ARMENIA","Armenia"
"AirAsia","Air Asia","AK","AXM","ASIAN EXPRESS","Malaysia"
"Air Asia ",\N,\N,\N,\N,\N
"Air Astana",\N,"KC","KZR","ASTANALINE","Kazakhstan"
"Air Atlanta Europe",\N,"","EUK","SNOWBIRD","United Kingdom"
"Air Atlanta Icelandic",\N,"CC","ABD","ATLANTA","Iceland"
"Air Atlantic Dominicana",\N,"","ADC","ATLAN-DOMINICAN","Dominican Republic"
"Air Atlantic (Nig) Limited",\N,"","ANI","NIGALANTIC","Nigeria"
"Air Atlantic Uruguay",\N,"","AUM","ATLAMUR","Uruguay"
"Air Atlantique",\N,"KI","AAG","ATLANTIC","United Kingdom"
"Air Atonabee",\N,"","OUL","CITY EXPRESS","Canada"
"Air Aurora",\N,"","AAI","BOREALIS","United States"
"Air Austral",\N,"UU","REU","REUNION","France"
"Air Baffin",\N,"","BFF","AIR BAFFIN","Canada"
"Air Bagan",\N,"W9","JAB","AIR BAGAN","Myanmar"
"Air Baltic",\N,"BT","BTI","AIRBALTIC","Latvia"
"Air Bandama",\N,"","BDM","BANDAMA","Ivory Coast"
"Air Bangladesh",\N,"B9","BGD","AIR BANGLA","Bangladesh"
"Air Ban",\N,"","LZP","DOC AIR","Bulgaria"
"Air Bashkortostan",\N,"","BBT","AGYDAL","Russia"
"Air BC",\N,"","ABL","AIRCOACH","Canada"
"Air Berlin",\N,"AB","BER","AIR BERLIN","Germany"
"Airblue",\N,"ED","ABQ","PAKBLUE","Pakistan"
"Airborne Express",\N,"GB","ABX","ABEX","United States"
"Air Bosna",\N,"JA","BON","AIR BOSNA","Bosnia and Herzegovina"
"Air Botnia",\N,\N,\N,\N,\N
"Air Botswana",\N,"BP","BOT","BOTSWANA","Botswana"
"Air Bourbon",\N,"ZB","BUB","BOURBON","Reunion"
"Airbourne School of Flying",\N,"","RGT","AIRGOAT","United Kingdom"
"Air Brasd'or",\N,"","BRL","BRASD'OR","Canada"
"Air Bravo",\N,"","BRF","AIR BRAVO","Uganda"
"AirBridge Cargo",\N,"RU","ABW","AIRBRIDGE CARGO","Russia"
"Air Brousse",\N,"","ABT","AIR BROUSSE","Canada"
"Air Burkina",\N,"2J","VBW","BURKINA","Burkina Faso"
"Air Burundi",\N,"8Y","PBU","AIR-BURUNDI","Burundi"
"Air Busan",\N,\N,\N,\N,\N
"Airbus France",\N,"4Y","RBU","AIRBUS FRANCE","France"
"Airbus Industrie",\N,"AP","AIB","AIRBUS INDUSTRIE","France"
"Airbus Transport International",\N,"","BGA","BELOUGA","France"
"Air Cairo",\N,"","MSC","","Egypt"
"Air Calédonie",\N,"TY","TPC","AIRCAL","France"
"Air Caledonia",\N,"","ACM","WEST CAL","Canada"
"Air Caledonie International",\N,"SB","ACI","AIRCALIN","France"
"Air Canada Jazz",\N,"QK","JZA","JAZZ","Canada"
"Air Canada",\N,"AC","ACA","AIR CANADA","Canada"
"Air Caraïbes",\N,"TX","FWI","FRENCH WEST","France"
"Air Caraibes Atlantique",\N,"","CAJ","CAR LINE","France"
"Air Caraibes",\N,\N,\N,\N,\N
"Air Care Alliance",\N,"","CMF","COMPASSION","United States"
"Air Cargo America",\N,"","MVM","PEGASUS","United States"
"Air Cargo Belize",\N,"","CGB","CARGO BELIZE","Belize"
"Air Cargo Carriers",\N,"2Q","SNC","NIGHT CARGO","United States"
"Air Cargo Center",\N,"","GRI","","Sao Tome and Principe"
"Air Cargo Express International",\N,"","PFT","PROFREIGHT","United States"
"Air Cargo Express",\N,"","TDG","TURBO DOG","United States"
"Air Cargo Masters",\N,"","RNR","RUNNER","United States"
"Air Cargo Transportation System",\N,"","ACU","AFRISPIRIT","Kenya"
"Air Carriers",\N,"","FCI","FAST CHECK","United States"
"Air Cassai",\N,"","RCI","AIR CASSAI","Angola"
"Air Castle Corporation / Global Airways",\N,"","GLB","GLO-AIR","United States"
"Air Center Helicopters",\N,"","RAP","RAPTOR","United States"
"Air Central",\N,"NV","CRF","AIR CENTRAL","Japan"
"Air Cess",\N,"","ACS","","Liberia"
"Air Charter Professionals",\N,"","CHV","CHARTAIR","United States"
"Air Charters Eelde",\N,"","RCC","RACER","Netherlands"
"Air Charter Service",\N,"","ACV","","United Kingdom"
"Air Charter Services",\N,"","CHR","ZAIRE CHARTER","Democratic Republic of the Congo"
"Air Charters",\N,"","ACX","PARAIR","Canada"
"Air Charter World",\N,"","XAC","","United States"
"Air Chathams",\N,"CV","CVA","CHATHAM","New Zealand"
"Air China Cargo",\N,"","CAO","AIRCHINA FREIGHT","China"
"Air China",\N,"CA","CCA","AIR CHINA","China"
"Air City",\N,"4F","ECE","AIRCITY","Germany"
"Air Class Lineas Aereas",\N,"QD","QCL","ACLA","Uruguay"
"Air Class",\N,"","ASS"," S.A. de C.V.","AIR CLASS"
"Air Columbus",\N,"","CBS","AIR COLUMBUS","Ukraine"
"Air Columbus",\N,\N,\N,\N,\N
"Air Comores International",\N,"GG","HAH","AIR COMORES","Comoros"
"Aircompany Barcol",\N,"","BKL","BARCOL","Russia"
"Aircompany Chaika",\N,"","CHJ","AIR CHAIKA","Ukraine"
"Aircompany Grodno",\N,"","GRX","GRODNO","Belarus"
"Aircompany Rosavia",\N,"","URA","ROSAVIA","Ukraine"
"Aircompany Veteran",\N,"","RVT","AIR-VET","Armenia"
"Aircompany Yakutia",\N,"R3","SYL","AIR YAKUTIA","Russia"
"Air Concorde",\N,"","KGD","CONCORDE AIR","Bulgaria"
"Air Consul",\N,"","CNU","AIR CONSUL","Spain"
"Air Continental Inc",\N,"","NAR","NIGHT AIR","United States"
"Air Contractors",\N,"AG","ABR","CONTRACT","Ireland"
"Air Corporate",\N,"","CPV","AIRCORPORATE","Italy"
"Air Corridor",\N,"QC","CRD","AIR CORRIDOR","Mozambique"
"Aircraft Performance Group",\N,"","XLB","","United States"
"Aircraft Support and Services",\N,"","NFF","","Lebanon"
"Air Creebec",\N,"","CRQ","CREE","Canada"
"Aircrew Check and Training Australia",\N,"","AIY","AIRCREW","Australia"
"Aircruising Australia",\N,"","AIX","CRUISER","Australia"
"Air Cruzal",\N,"","CRJ","AIR CRUZAL","Angola"
"Air Data",\N,"","AFS","","United Kingdom"
"Air D'Ayiti",\N,"H9","HAD","HAITI AVIA","Haiti"
"Airdeal Oy",\N,"","ADU","AIRDEAL","Finland"
"Air Division of the Eastern Kazakhstan Region",\N,"","UCK","GALETA","Kazakhstan"
"Air Djibouti",\N,"","DJU","AIR DJIB","Djibouti"
"Air Dolomiti",\N,"EN","DLA","DOLOMOTI","Italy"
"Air Dolomiti",\N,\N,\N,\N,\N
"Air Dorval",\N,"","ADT","AIR DORVAL","Canada"
"Aires",\N,"4C","ARE"," Aerovias de Integracion Regional"," S.A."
"Air Este",\N,"","EET","AESTE","Spain"
"Airest",\N,"","AIT"," ","Estonia"
"Air Europa",\N,"UX","AEA","EUROPA","Spain"
"Air Europe",\N,"PE","AEL","AIR EUROPE","Italy"
"Air Evans",\N,"","VAE","AIR-EVANS","Spain"
"Air Evex",\N,"","EVE","SUNBEAM","Germany"
"Air Excel",\N,\N,\N,\N,\N
"Air Excel",\N,"","XLL","TINGA-TINGA","Tanzania"
"Air Exchange",\N,"","EXG","EXCHANGE","United States"
"Air Executive Charter",\N,"","XEC","","Germany"
"Air Executive",\N,"","IVE","COMPANY EXEC","Spain"
"Air Exel",\N,"XT","AXL","EXEL COMMUTER","Netherlands"
"Air Express",\N,"","AEJ","KHAKI EXPRESS","Tanzania"
"Air Express",\N,"","AEQ","LUNA","Sweden"
"Air Express",\N,"","AXD","AIR SUDEX","Sudan"
"Air Falcon",\N,"","AVG","DJIBOUTI FALCON","Djibouti"
"Air Falcon",\N,"","FLD","","Pakistan"
"Airfast Indonesia",\N,"","AFE","AIRFAST","Indonesia"
"Air Fecteau",\N,"","AFH","FECTO","Canada"
"Air Fiji",\N,"PC","FAJ","FIJIAIR","Fiji"
"Air Finland",\N,"OF","FIF","AIR FINLAND","Finland"
"Airfix Aviation",\N,"","FIX","AIRFIX","Finland"
"Air Florida",\N,"QH","FLZ","AIR FLORIDA","United States"
"Air Foyle",\N,"GS","UPA","FOYLE","United Kingdom"
"Air France",\N,"AF","AFR","AIRFRANS","France"
"Airfreight Express",\N,"","AFX"," ","United Kingdom"
"Air Fret De Mauritanie",\N,"","FMT","","Mauritania"
"Air Fret Senegal",\N,"","ABN"," ","Senegal"
"Air Gabon",\N,"GN","AGN","GOLF NOVEMBER","Gabon"
"Air Gemini",\N,"","GLL","TWINS","Angola"
"Air Georgia",\N,"DA","GRG","AIR GEORGIA","Georgia"
"Air Georgian",\N,"ZX","GGN","GEORGIAN","Canada"
"Air Ghana",\N,"","GHN","AIR GHANA","Ghana"
"Air Glaciers",\N,"7T","AGV","AIR GLACIERS","Switzerland"
"Air Great Wall",\N,"","CGW","CHANGCHENG","China"
"Air Greenland",\N,"GL","GRL","GREENLAND","Denmark"
"Air Guam",\N,"","AGM","AIR GUAM","United States"
"Air Guinee Express",\N,"2U","GIP","FUTURE EXPRESS","Guinea"
"Air Guyane",\N,"GG","GUY","GREEN BIRD","French Guiana"
"Air Haiti",\N,"","HJA","AIRHAITI","Haiti"
"Air Hong Kong",\N,"LD","AHK","AIR HONG KONG","Hong Kong"
"Air Horizon",\N,"8C","HZT","HORIZON TOGO","Togo"
"Air Horizon",\N,"","TPK","TCHAD-HORIZON","Chad"
"Air Iceland",\N,"NY","FXI","FAXI","Iceland"
"Air Illinois",\N,"","AIL","AIR ILLINOIS","United States"
"Air India Express",\N,"IX","AXB","EXPRESS INDIA","India"
"Air India Limited",\N,"AI","AIC","AIRINDIA","India"
"Air India",\N,\N,\N,\N,\N
"Air Integra",\N,"","AII","INTEGRA","Canada"
"Air Inter Cameroun",\N,"","ICM","INTER-CAMEROUN","Cameroon"
"Air Inter Gabon",\N,"","AIG"," ","Gabon"
"Air Inter Ivoire",\N,"","NTV","INTER-IVOIRE","Ivory Coast"
"Air Inter",\N,\N,\N,\N,\N
"Air Intersalonika",\N,"","NSK","INTERSALONIKA","Greece"
"Air Inuit",\N,"","AIE","AIR INUIT","Canada"
"Air-Invest",\N,"","HKH","HAWKHUNGARY","Hungary"
"Air Italy",\N,"I9","AEY","AIR ITALY","Italy"
"Air ITM",\N,"","MQT","MUSKETEER","France"
"Air Ivoire",\N,"VU","VUN","AIRIVOIRE","Ivory Coast"
"Air Jamahiriya Company",\N,"","LJA","AIR JAMAHIRIYA","Libya"
"Air Jamaica Express",\N,"","JMX","JAMAICA EXPRESS","Jamaica"
"Air Jamaica",\N,"JM","AJM","JAMAICA","Jamaica"
"Air Japan",\N,"NQ","AJX","AIR JAPAN","Japan"
"Airjet Exploracao Aerea De Carga",\N,"","MBC","MABECO","Angola"
"Air Jetsul",\N,"","AJU","AIRJETSUL","Portugal"
"Air Kazakhstan","","9Y","KZK","Kazakh","Kazakhstan"
"Airkenya",\N,"","XAK","SUNEXPRESS","Kenya"
"Air Kiribati",\N,"4A","AKL","","Kiribati"
"Air Kirovograd",\N,"","KAD","AIR KIROVOGRAD","Ukraine"
"Air Kissari",\N,"","KSI","KISSARI","Angola"
"Air Klaipeda",\N,"","KLD","AIR KLAIPEDA","Lithuania"
"Air Kokshetau",\N,"","KRT","KOKTA","Kazakhstan"
"Air Korea Co. Ltd.",\N,"","AKA","","Republic of Korea"
"Air Koryo",\N,"JS","KOR","AIR KORYO","Democratic People's Republic of Korea"
"Air Kraft Mir",\N,"","KFT","AIR KRAFT MIR","Uzbekistan"
"Air Kufra",\N,"","KAV","AIRKUFRA","Libya"
"Air LA",\N,"","UED","AIR L-A","United States"
"Air Lazur",\N,"","LZR","LAZUR BEE-GEE","Bulgaria"
"Airlec - Air Aquitaine Transport",\N,"","ARL","AIRLEC","France"
"Air Leone",\N,"","RLL","AEROLEONE","Sierra Leone"
"Air Liberte",\N,\N,\N,\N,\N
"Air Liberté",\N,"VD","","","France"
"Air Libya Tibesti",\N,"","TLR","AIR LIBYA","Libya"
"Airlift Alaska",\N,"","GSP","GREEN SPEED","United States"
"Air-Lift Associates",\N,"","WPK","WOLFPACK","United States"
"Airlift International",\N,"","AIR","AIRLIFT","United States"
"Air Lift",\N,"","IFI","HELLAS LIFT","Greece"
"Airlinair",\N,"A5","RLA","AIRLINAIR","France"
"Air Lincoln",\N,"","ALN","CHICAGO LINCOLN","United States"
"Airline Alania",\N,"","OST","ALANIA","Russia"
"Airline Operations Services",\N,"","XAO","","United States"
"Airlines 400",\N,"","VAZ","REMONT AIR","Russia"
"Airline Skol",\N,"","CDV","SKOL","Russia"
"Airlines Of Tasmania",\N,"FO","ATM","AIRTAS","Australia"
"Airlines PNG",\N,"CG","TOK","BALUS","Papua New Guinea"
"Airlink Airways",\N,"","HYR","HIGHFLYER","Ireland"
"Airlink",\N,"","JAR","AIRLINK","Austria"
"Airlink",\N,"","LNK","LINK","South Africa"
"Airlink Solutions",\N,"","LKS","AIRLIN","Spain"
"Airlink Zambia",\N,"K8","ZAK","","Zambia"
"Air Lithuania",\N,"TT","KLA","KAUNAS","Lithuania"
"Air Littoral",\N,\N,\N,\N,\N
"Air Livonia",\N,"","LIV","LIVONIA","Estonia"
"Air Logistics",\N,"","ALG","AIRLOG","United States"
"Air Luxor GB",\N,"L8","LXG","LUXOR GOLF","Guinea-Bissau"
"Air Luxor",\N,"LK","LXR","AIRLUXOR","Portugal"
"Air Luxor STP",\N,"","ALU","LUXORJET","Sao Tome and Principe"
"Air Macau",\N,"NX","AMU","AIR MACAO","Macao"
"Air Mach",\N,"","KAM","ICO-AIR","Italy"
"Air Madagascar",\N,"MD","MDG","AIR MADAGASCAR","Madagascar"
"Air Madagaskar",\N,\N,\N,\N,\N
"Air Madeleine",\N,"","MLN","AIR MADELEINE","Canada"
"Air Madrid",\N,"NM","DRD","ALADA AIR","Spain"
"Air Malawi",\N,"QM","AML","MALAWI","Malawi"
"Air Maldives",\N,"","AMI","AIR MALDIVES","Maldives"
"Air Mali International",\N,"","KLB","TRANS MALI","Mali"
"Air Mali",\N,"","MLI","AIR MALI","Mali"
"Air Malta",\N,"KM","AMC","AIR MALTA","Malta"
"Air Mana",\N,"","EFC","FLIGHT TAXI","France"
"Air Manas",\N,"","MBB","AIR MANAS","Kyrgyzstan"
"Air Mandalay","","6T",\N,"Six Tango","Burma"
"Airman",\N,"","AYM"," S.L.","AIRMAN"
"Airmark Aviation",\N,"","THM","THAI AIRMARK","Thailand"
"Airmark Aviation",\N,"","TRH","TRANSTAR","United States"
"Air Marrakech Service",\N,"","MKH","AIR MARRAKECH","Morocco"
"Air Marshall Islands",\N,"CW","CWM","AIR MARSHALLS","Marshall Islands"
"Air Mauritanie",\N,"MR","MRT","MIKE ROMEO","Mauritania"
"Air Mauritius",\N,"MK","MAU","AIRMAURITIUS","Mauritius"
"Air Max Africa",\N,"","AZX","AZIMA","Gabon"
"Airmax",\N,"","MMX","PERUMAX","Peru"
"Air Max",\N,"","RMX","AEROMAX","Bulgaria"
"Air Medical",\N,"","MCD","AIR MED","United Kingdom"
"Air Mediterranee",\N,"DR","BIE","MEDITERRANEE","France"
"Air Memphis",\N,"","MHS","AIR MEMPHIS","Egypt"
"Air Memphis",\N,"","MHU","MEPHIS UGANDA","Uganda"
"Air Mercia",\N,"","MCB","WESTMID","United Kingdom"
"Air Meridan",\N,"","MEF","EMPENNAGE","Nigeria"
"Air Metack",\N,"","MTK","AIRMETACK","Angola"
"Air Midwest",\N,"","VTY","VICTORY","Nigeria"
"Air Midwest",\N,"ZV","AMW","AIR MIDWEST","United States"
"Air Minas Linhas Aéreas",\N,"","AMG","AIR MINAS","Brazil"
"Air Mobility Command",\N,"MC","RCH","REACH","United States"
"Air Moldova",\N,"9U","MLD","AIR MOLDOVA","Moldova"
"Air Monarch Cargo",\N,"","MOC","MONARCH CARGO","Mexico"
"Air Montegomery",\N,"","MTY","MONTY","United Kingdom"
"Air Montenegro",\N,"","AMN","MONTENEGRO","Montenegro"
"Air Montreal (Air Holdings Inc.)",\N,"","AMO","AIR MONTREAL","Canada"
"Air Moorea",\N,"","TAH","AIR MOOREA","France"
"Air Muskoka",\N,"","AMS","AIR MUSKOKA","Canada"
"Air Namibia",\N,"SW","NMB","NAMIBIA","Namibia"
"Air Napier",\N,"","NPR","","New Zealand"
"Air Navigation And Trading Co. Ltd.",\N,"","ANB","AIR NAV","United Kingdom"
"Air Nelson",\N,"","RLK","","New Zealand"
"Air Nepal International",\N,"","NPL","AIR NEPAL","Nepal"
"Air Net Private Charter",\N,"","WDR","WIND RIDER","United States"
"Air Nevada",\N,"","ANV","AIR NEVADA","United States"
"Air Newark",\N,"","NER","NEWAIR","United States"
"Air New Zealand Link (Mount Cook Airline)",\N,\N,\N,\N,\N
"Air New Zealand",\N,"NZ","ANZ","NEW ZEALAND","New Zealand"
"Air Next",\N,"","NXA","BLUE-DOLPHIN","Japan"
"Air Niagara Express",\N,"","DBD","AIR NIAGARA","Canada"
"Air Niamey",\N,"","AWN","AIR NIAMEY","Niger"
"Air Nigeria",\N,"","NGP","REGAL EAGLE","Nigeria"
"Air Nippon",\N,"EL","ANK","ANK AIR","Japan"
"Air Nippon Network Co. Ltd.",\N,"EH","AKX","ALFA WING","Japan"
"Air Niugini",\N,"PX","ANG","NUIGINI","Papua New Guinea"
"Air North Charter - Canada",\N,"4N","ANT","AIR NORTH","Canada"
"Airnorth",\N,"TL","ANO","TOPEND","Australia"
"Air Nostrum",\N,"YW","ANE","AIR NOSTRUM","Spain"
"Air Nova",\N,"","HMT","HAMILTON","Canada"
"Air One Cityliner",\N,"","CYL","CITYLINER","Italy"
"Air One Executive",\N,"","AOE"," ","Italy"
"Air One",\N,"AP","ADH","HERON","Italy"
"Air One Nine",\N,"","ONR","EDER","Libya"
"Air Ontario",\N,"","ONT","ONTARIO","Canada"
"Airpac Airlines",\N,"","APC"," Inc.","AIRPAC"
"Air Pacific",\N,"FJ","FJI","PACIFIC","Fiji"
"Air Pack Express",\N,"","PCK","AIRPACK EXPRESS","Spain"
"Airpac",\N,"","APM"," Inc.","ALASKA PACIFIC"
"Air Palace",\N,"","PCS","AIR PALACE","Mexico"
"Air Pal",\N,"","PLL","AIRPAL","Spain"
"Air Parabet",\N,"","PBT","PARABET","Bangladesh"
"Air Paradise International",\N,"AD","PRZ","RADISAIR","Indonesia"
"Air Park Aviation Ltd.",\N,"","APA","CAN-AM","Canada"
"Air Partner",\N,"","ACG","AIR PARTNER","United Kingdom"
"Air People International",\N,"","APG","AIR PEOPLE","Thailand"
"Air Philippines",\N,"2P","GAP","ORIENT PACIFIC","Philippines"
"Airplanes Holdings",\N,"","AHH","AIRHOLD","Ireland"
"Air Plan International",\N,"","APV","AIR PLAN","Democratic Republic of the Congo"
"Air Plus Argentina",\N,"","LMP","AIR FLIGHT","Argentina"
"Air Plus Comet",\N,"A7","MPD","RED COMET","Spain"
"Airport Bratsk",\N,"","BRP","AEROBRA","Russia"
"Airport Helicopter Basel",\N,"","AHE"," Muller & Co.","AIRPORT HELICOPTER"
