"Naga","Naga","Philippines","","RPUN",123.270239,13.584886,142,8,"U"
"Basco","Basco","Philippines","","RPUO",121.979883,20.451322,291,8,"U"
"Vigan","Vigan","Philippines","","RPUQ",120.355797,17.555331,16,8,"U"
"Baler","Baler","Philippines","","RPUR",121.500133,15.729836,108,8,"U"
"San Fernando","San Fernando","Philippines","","RPUS",120.303219,16.595589,13,8,"U"
"Tuguegarao","Tuguegarao","Philippines","","RPUT",121.730614,17.638311,70,8,"U"
"Virac","Virac","Philippines","","RPUV",124.205672,13.576439,121,8,"U"
"Marinduque","Marinduque","Philippines","","RPUW",121.825583,13.360967,32,8,"U"
"Cauayan","Cauayan","Philippines","","RPUY",121.753036,16.929861,200,8,"U"
"Bagabag","Bagabag","Philippines","","RPUZ",121.252319,16.619194,820,8,"U"
"Daniel Z Romualdez","Tacloban","Philippines","TAC","RPVA",125.027758,11.227628,10,8,"U"
"Bacolod","Bacolod","Philippines","BCD","RPVB",122.929617,10.642511,25,8,"U"
"Calbayog","Calbayog","Philippines","","RPVC",124.545092,12.072706,12,8,"U"
"Dumaguete","Dumaguete","Philippines","DGT","RPVD",123.300472,9.333714,15,8,"U"
"Caticlan","Caticlan","Philippines","","RPVE",121.95405,11.924503,7,8,"U"
"Catarman","Catarman","Philippines","","RPVF",124.635778,12.502417,6,8,"U"
"Guiuan","Guiuan","Philippines","","RPVG",125.741594,11.035544,7,8,"U"
"Iloilo","Iloilo","Philippines","ILO","RPVI",122.545297,10.713044,27,8,"U"
"Kalibo","Kalibo","Philippines","KLO","RPVK",122.376294,11.679431,14,8,"U"
"Mactan Cebu Intl","Masbate","Philippines","NOP","RPVM",123.979439,10.307542,31,8,"U"
"Ormoc","Ormoc","Philippines","","RPVO",124.565322,11.057997,83,8,"U"
"Puerto Princesa","Puerto Princesa","Philippines","PPS","RPVP",118.758731,9.742119,71,8,"U"
"Roxas","Roxas","Philippines","","RPVR",122.751669,11.597669,10,8,"U"
"Antique","San Jose","Philippines","SJI","RPVS",121.933439,10.766044,23,8,"U"
"Comodoro Pierrestegui","Concordia","Argentina","COC","SAAC",-57.996631,-31.296944,112,-3,"S"
"Gualeguaychu","Gualeguaychu","Argentina","GHU","SAAG",-58.613056,-33.010278,75,-3,"S"
"Junin","Junin","Argentina","","SAAJ",-60.930556,-34.545889,262,-3,"S"
"General Urquiza","Parana","Argentina","PRA","SAAP",-60.480361,-31.794778,243,-3,"S"
"Rosario","Rosario","Argentina","ROS","SAAR",-60.785,-32.903611,85,-3,"S"
"Sauce Viejo","Santa Fe","Argentina","SFN","SAAV",-60.811668,-31.711666,56,-3,"S"
"Aeroparque Jorge Newbery","Buenos Aires","Argentina","AEP","SABE",-58.415606,-34.559175,18,-3,"S"
"Ambrosio L V Taravella","Cordoba","Argentina","COR","SACO",-64.207953,-31.323619,1604,-3,"S"
"Chamical","Gobernador Gordillo","Argentina","","SACT",-66.29361,-30.345278,1503,-3,"S"
"San Fernando","San Fernando","Argentina","","SADF",-58.589644,-34.453189,10,-3,"S"
"Mariano Moreno","Jose C. Paz","Argentina","","SADJ",-58.789564,-34.56065,105,-3,"S"
"La Plata","La Plata","Argentina","LPG","SADL",-57.894694,-34.972222,72,-3,"S"
"Moron","Moron","Argentina","","SADM",-58.642756,-34.676317,95,-3,"S"
"El Palomar","El Palomar","Argentina","","SADP",-58.612592,-34.609939,59,-3,"S"
"Chos Malal","Chosmadal","Argentina","","SAHC",-70.222469,-37.444692,2788,-3,"S"
"General Roca","Fuerte Gral Roca","Argentina","","SAHR",-67.620514,-39.000672,853,-3,"S"
"El Plumerillo","Mendoza","Argentina","MDZ","SAME",-68.792856,-32.831717,2310,-3,"S"
"Malargue","Malargue","Argentina","LGS","SAMM",-69.574267,-35.493597,4683,-3,"S"
"San Rafael","San Rafael","Argentina","AFA","SAMR",-68.403854,-34.588314,2470,-3,"S"
"Catamarca","Catamarca","Argentina","CTC","SANC",-65.750925,-28.593214,1522,-3,"S"
"Santiago Del Estero","Santiago Del Estero","Argentina","SDE","SANE",-64.310122,-27.765617,656,-3,"S"
"Tinogasta","Tinogasta","Argentina","","SANI",-67.580314,-28.03775,3968,-3,"S"
"La Rioja","La Rioja","Argentina","IRJ","SANL",-66.795839,-29.381636,1436,-3,"S"
"Chilecito","Chilecito","Argentina","","SANO",-67.438889,-29.223888,3099,-3,"S"
"Teniente Benjamin Matienzo","Tucuman","Argentina","TUC","SANT",-65.104944,-26.840861,1495,-3,"S"
"San Juan","San Julian","Argentina","UAQ","SANU",-68.418194,-31.571472,1959,-3,"S"
"Rio Cuarto Area De Material","Rio Cuarto","Argentina","RCU","SAOC",-64.261314,-33.085128,1381,-3,"S"
"Villa Dolores","Villa Dolores","Argentina","VDR","SAOD",-65.146283,-31.945183,1915,-3,"S"
"Laboulaye","Laboulaye","Argentina","","SAOL",-63.36225,-34.135444,449,-3,"S"
"Marcos Juarez","Marcos Juarez","Argentina","","SAOM",-62.157792,-32.683639,361,-3,"S"
"Villa Reynolds","Villa Reynolds","Argentina","","SAOR",-65.378086,-33.725144,1591,-3,"S"
"San Luis","San Luis","Argentina","LUQ","SAOU",-66.356422,-33.273192,2329,-3,"S"
"Corrientes","Corrientes","Argentina","CNQ","SARC",-58.761864,-27.445503,203,-3,"S"
"Resistencia","Resistencia","Argentina","RES","SARE",-59.056125,-27.449986,173,-3,"S"
"Formosa","Formosa","Argentina","FMA","SARF",-58.228111,-26.212722,194,-3,"S"
"Cataratas Del Iguazu","Iguazu Falls","Argentina","IGR","SARI",-54.473444,-25.737281,916,-3,"S"
"Paso De Los Libres","Paso De Los Libres","Argentina","AOL","SARL",-57.152078,-29.689425,230,-3,"S"
"Monte Caseros","Monte Caseros","Argentina","","SARM",-57.640231,-30.271922,174,-3,"S"
"Posadas","Posadas","Argentina","PSS","SARP",-55.970728,-27.385839,430,-3,"S"
"Termal","Presidencia R.s.pena","Argentina","","SARS",-60.493103,-26.756519,307,-3,"S"
"Salta","Salta","Argentina","SLA","SASA",-65.486169,-24.855978,4088,-3,"S"
"Jujuy","Jujuy","Argentina","JUJ","SASJ",-65.097778,-24.392778,3019,-3,"S"
"Oran","Oran","Argentina","ORA","SASO",-64.32917,-23.152779,1168,-3,"S"
"La Quiaca","La Quiaca","Argentina","","SASQ",-65.5775,-22.150556,11414,-3,"S"
"General Enrique Mosconi","Tartagal","Argentina","","SAST",-63.793189,-22.619167,1473,-3,"S"
"Eldorado","El Dorado","Argentina","","SATD",-54.574722,-26.397499,685,-3,"S"
"Goya","Goya","Argentina","","SATG",-59.250583,-29.099472,125,-3,"S"
"Obera","Obera","Argentina","","SATO",-55.124156,-27.518156,1125,-3,"S"
"Reconquista","Reconquista","Argentina","","SATR",-59.68,-29.210278,161,-3,"S"
"Curuzu Cuatia","Curuzu Cuatia","Argentina","","SATU",-57.978889,-29.770555,229,-3,"S"
"El Bolson","El Bolson","Argentina","EHL","SAVB",-71.532289,-41.943189,1131,-3,"S"
"Comodoro Rivadavia","Comodoro Rivadavia","Argentina","CRD","SAVC",-67.465508,-45.785347,190,-3,"S"
"Esquel","Esquel","Argentina","EQS","SAVE",-71.139472,-42.90795,2621,-3,"S"
"Las Heras","Las Heras","Argentina","","SAVH",-68.951111,-46.533056,1082,-3,"S"
"Almirante Zar","Trelew","Argentina","REL","SAVT",-65.270319,-43.2105,141,-3,"S"
"Gobernador Castello","Viedma","Argentina","VDM","SAVV",-63.000389,-40.869222,20,-3,"S"
"El Tehuelche","Puerto Madryn","Argentina","PMY","SAVY",-65.102725,-42.759161,426,-3,"S"
"Base Marambio","Marambio Base","Antarctica","","SAWB",-56.630833,-64.238335,760,-4,"U"
"Puerto Deseado","Puerto Deseado","Argentina","PUD","SAWD",-65.904097,-47.735292,266,-3,"S"
"Rio Grande","Rio Grande","Argentina","RGA","SAWE",-67.749389,-53.777667,65,-3,"S"
"Rio Gallegos","Rio Gallegos","Argentina","RGL","SAWG",-69.312636,-51.608875,61,-3,"S"
"Ushuaia Malvinas Argentinas","Ushuaia","Argentina","USH","SAWH",-68.29575,-54.843278,71,-3,"S"
"San Julian","San Julian","Argentina","ULA","SAWJ",-67.802589,-49.306775,190,-3,"S"
"Perito Moreno","Perito Moreno","Argentina","PMQ","SAWP",-70.978689,-46.537911,1410,-3,"S"
"Santa Cruz","Santa Cruz","Argentina","RZA","SAWU",-68.579197,-50.01655,364,-3,"S"
"Comandante Espora","Bahia Blanca","Argentina","BHI","SAZB",-62.169317,-38.724967,246,-3,"S"
"Coronel Suarez","Colonel Suarez","Argentina","","SAZC",-61.889297,-37.446111,768,-3,"S"
"Olavarria","Olavarria","Argentina","","SAZF",-60.216619,-36.890039,551,-3,"S"
"General Pico","General Pico","Argentina","","SAZG",-63.758286,-35.696183,459,-3,"S"
"Tres Arroyos","Tres Arroyos","Argentina","","SAZH",-60.329711,-38.386911,400,-3,"S"
"Bolivar","Bolivar","Argentina","","SAZI",-61.076367,-36.186594,308,-3,"S"
"Santa Teresita","Santa Teresita","Argentina","","SAZL",-56.721756,-36.542317,10,-3,"S"
"Mar Del Plata","Mar Del Plata","Argentina","MDQ","SAZM",-57.573333,-37.934167,71,-3,"S"
"Presidente Peron","Neuquen","Argentina","NQN","SAZN",-68.155711,-38.949,895,-3,"S"
"Necochea","Necochea","Argentina","","SAZO",-58.817222,-38.483056,72,-3,"S"
"Comodoro P Zanni","Pehuajo","Argentina","","SAZP",-61.857553,-35.844592,278,-3,"S"
"Santa Rosa","Santa Rosa","Argentina","RSA","SAZR",-64.275694,-36.588322,630,-3,"S"
"San Carlos De Bariloche","San Carlos De Bariloch","Argentina","BRC","SAZS",-71.157542,-41.151172,2776,-3,"S"
"Tandil","Tandil","Argentina","TDL","SAZT",-59.227922,-37.237392,574,-3,"S"
"Villa Gesell","Villa Gesell","Argentina","VLG","SAZV",-57.029239,-37.235408,32,-3,"S"
"Cutralco","Cutralco","Argentina","","SAZW",-69.264642,-38.939683,2133,-3,"S"
"Aviador C Campos","San Martin Des Andes","Argentina","CPC","SAZY",-71.137294,-40.075383,2569,-3,"S"
"Conceicao Do Araguaia","Conceicao Do Araguaia","Brazil","CDJ","SBAA",-49.301528,-8.348347,653,-3,"U"
"Campo Delio Jardim De Mattos","Rio De Janeiro","Brazil","","SBAF",-43.384708,-22.875083,110,-3,"U"
"Amapa","Amapa","Brazil","","SBAM",-50.858236,2.077511,45,-3,"U"
"Araraquara","Araracuara","Brazil","AQA","SBAQ",-48.133028,-21.812,2334,-3,"U"
"Santa Maria","Aracaju","Brazil","AJU","SBAR",-37.070333,-10.984,23,-3,"U"
"Assis","Assis","Brazil","","SBAS",-50.455914,-22.638564,1850,-3,"U"
"Alta Floresta","Alta Floresta","Brazil","AFL","SBAT",-56.106206,-9.866092,947,-4,"U"
"Aracatuba","Aracatuba","Brazil","ARU","SBAU",-50.424722,-21.141342,1361,-3,"U"
"Val De Cans Intl","Belem","Brazil","BEL","SBBE",-48.476292,-1.37925,54,-3,"U"
"Comandante Gustavo Kraemer","Bage","Brazil","BGX","SBBG",-54.112244,-31.390528,600,-3,"U"
"Pampulha Carlos Drummond De Andrade","Belo Horizonte","Brazil","PLU","SBBH",-43.950628,-19.851181,2589,-3,"U"
"Bacacheri","Curitiba","Brazil","BFH","SBBI",-49.232036,-25.405078,3057,-3,"U"
"Major Brigadeiro Doorgal Borges","Barbacena","Brazil","","SBBQ",-43.761056,-21.267167,3657,-3,"U"
"Presidente Juscelino Kubitschek","Brasilia","Brazil","BSB","SBBR",-47.918625,-15.8711,3479,-3,"U"
"Bauru","Bauru","Brazil","BAU","SBBU",-49.0538,-22.345042,2025,-3,"U"
"Boa Vista","Boa Vista","Brazil","BVB","SBBV",-60.690069,2.846311,276,-4,"U"
"Barra Do Garcas","Barra Do Garcas","Brazil","","SBBW",-52.388894,-15.861344,1147,-3,"U"
"Cascavel","Cascavel","Brazil","CAC","SBCA",-53.500764,-25.000339,2473,-3,"U"
"Cachimbo","Itaituba","Brazil","","SBCC",-54.965422,-9.333936,1762,-4,"U"
"Tancredo Neves Intl","Belo Horizonte","Brazil","CNF","SBCF",-43.968856,-19.63375,2715,-3,"U"
"Campo Grande","Campo Grande","Brazil","CGR","SBCG",-54.6725,-20.468667,1833,-4,"U"
"Chapeco","Chapeco","Brazil","XAP","SBCH",-52.656553,-27.134219,2146,-3,"U"
"Carolina","Carolina","Brazil","CLN","SBCI",-47.458667,-7.320444,565,-3,"U"
"Forquilhinha","Criciuma","Brazil","","SBCM",-49.424739,-28.725817,93,-3,"U"
"Canoas","Porto Alegre","Brazil","","SBCO",-51.144367,-29.945944,26,-3,"U"
"Bartolomeu Lisandro","Campos","Brazil","CAW","SBCP",-41.301669,-21.698333,57,-3,"U"
"Corumba Intl","Corumba","Brazil","CMG","SBCR",-57.673053,-19.011931,461,-4,"U"
"Afonso Pena","Curitiba","Brazil","CWB","SBCT",-49.175775,-25.528475,2988,-3,"U"
"Caravelas","Caravelas","Brazil","CRQ","SBCV",-39.253069,-17.652283,36,-3,"U"
"Campo Dos Bugres","Caxias Do Sul","Brazil","CXJ","SBCX",-51.187536,-29.197064,2472,-3,"U"
"Marechal Rondon","Cuiaba","Brazil","CGB","SBCY",-56.116719,-15.652931,617,-4,"U"
"Cruzeiro Do Sul","Cruiziro Do Sul","Brazil","CZS","SBCZ",-72.769489,-7.599906,637,-5,"U"
"Presidente Prudente","President Prudente","Brazil","PPB","SBDN",-51.424639,-22.175056,1477,-3,"U"
"Eduardo Gomes Intl","Manaus","Brazil","MAO","SBEG",-60.049721,-3.038611,264,-4,"U"
"Jacareacanga","Jacare-acanga","Brazil","","SBEK",-57.776869,-6.233156,324,-4,"U"
"Sao Pedro Da Aldeia","Sao Pedro Da Aldeia","Brazil","","SBES",-42.092633,-22.812872,61,-3,"U"
"Cataratas Intl","Foz Do Iguacu","Brazil","IGU","SBFI",-54.487206,-25.59615,787,-3,"U"
"Hercilio Luz","Florianopolis","Brazil","FLN","SBFL",-48.547181,-27.670489,20,-3,"U"
"Fernando De Noronha","Fernando Do Noronha","Brazil","FEN","SBFN",-32.423336,-3.854928,193,-2,"U"
"Fronteira","Fronteira","Brazil","","SBFT",-49.187472,-20.278483,1599,-3,"U"
"Furnas","Alpinopolis","Brazil","","SBFU",-46.335264,-20.702817,2413,-3,"U"
"Pinto Martins Intl","Fortaleza","Brazil","FOR","SBFZ",-38.532556,-3.776283,82,-3,"U"
"Galeao Antonio Carlos Jobim","Rio De Janeiro","Brazil","GIG","SBGL",-43.243647,-22.808903,28,-3,"U"
"Guajara Mirim","Guajara-mirim","Brazil","","SBGM",-65.284792,-10.786375,478,-4,"U"
"Santa Genoveva","Goiania","Brazil","GYN","SBGO",-49.220686,-16.632033,2450,-3,"U"
"Embraer Unidade Gaviao Peixoto","Macae","Brazil","","SBGP",-48.405078,-21.773683,1998,-3,"U"
"Guarulhos Gov Andre Franco Montouro","Sao Paulo","Brazil","GRU","SBGR",-46.469511,-23.432075,2459,-3,"U"
"Guaratingueta","Guaratingueta","Brazil","","SBGW",-45.204778,-22.791608,1761,-3,"U"
"Altamira","Altamira","Brazil","ATM","SBHT",-52.253978,-3.253906,368,-3,"U"
"Itacoatiara","Itaituba","Brazil","","SBIC",-58.481186,-3.127256,142,-4,"U"
"Itaituba","Itaituba","Brazil","","SBIH",-56.000669,-4.242342,110,-4,"U"
"Ilheus","Ilheus","Brazil","IOS","SBIL",-39.033197,-14.815964,15,-3,"U"
"Usiminas","Ipatinga","Brazil","IPN","SBIP",-42.487583,-19.470722,784,-3,"U"
"Hidroeletrica","Itumbiara","Brazil","","SBIT",-49.213361,-18.444661,1630,-3,"U"
"Prefeito Renato Moreira","Imperatriz","Brazil","IMP","SBIZ",-47.46005,-5.531292,431,-3,"U"
"Julio Cesar","Belem","Brazil","","SBJC",-48.460739,-1.414158,52,-3,"U"
"Francisco De Assis","Juiz De Fora","Brazil","JDF","SBJF",-43.386778,-21.7915,2989,-3,"U"
"Presidente Castro Pinto","Joao Pessoa","Brazil","JPA","SBJP",-34.950681,-7.148381,215,-3,"U"
"Lauro Carneiro De Loyola","Joinville","Brazil","JOI","SBJV",-48.797364,-26.224453,15,-3,"U"
"Presidente Joao Suassuna","Campina Grande","Brazil","CPV","SBKG",-35.896364,-7.269917,1646,-3,"U"
"Viracopos","Campinas","Brazil","VCP","SBKP",-47.134522,-23.007383,2170,-3,"U"
"Lages","Lajes","Brazil","","SBLJ",-50.281486,-27.782142,3065,-3,"U"
"Lins","Lins","Brazil","LIP","SBLN",-49.730519,-21.664039,1575,-3,"U"
"Londrina","Londrina","Brazil","LDB","SBLO",-51.130072,-23.333625,1867,-3,"U"
"Bom Jesus Da Lapa","Bom Jesus Da Lapa","Brazil","LAZ","SBLP",-43.408114,-13.262086,1454,-3,"U"
"Lagoa Santa","Lagoa Santa","Brazil","","SBLS",-43.896403,-19.661611,2795,-3,"U"
"Maraba","Maraba","Brazil","MAB","SBMA",-49.138025,-5.368589,357,-3,"U"
"Monte Dourado","Almeirim","Brazil","","SBMD",-52.60225,-0.889839,677,-3,"U"
"Regional De Maringa Silvio Name Junior","Maringa","Brazil","MGF","SBMG",-52.016406,-23.476392,1788,-3,"U"
"Mario Ribeiro","Montes Claros","Brazil","MOC","SBMK",-43.8189,-16.706925,2191,-3,"U"
"Marilia","Marilia","Brazil","","SBML",-49.9264,-22.196892,2122,-3,"U"
"Ponta Pelada","Manaus","Brazil","","SBMN",-59.9863,-3.146042,267,-4,"U"
"Zumbi Dos Palmares","Maceio","Brazil","MCZ","SBMO",-35.791678,-9.510808,387,-3,"U"
"Macapa","Macapa","Brazil","MCP","SBMQ",-51.072178,0.050664,56,-3,"U"
"Dix Sept Rosado","Mocord","Brazil","","SBMS",-37.364347,-5.201919,77,-3,"U"
"Marte","Sao Paulo","Brazil","","SBMT",-46.637753,-23.509119,2368,-3,"U"
"Manicore","Manicore","Brazil","","SBMY",-61.278319,-5.811381,174,-4,"U"
"Ministro Victor Konder Intl","Navegantes","Brazil","NVT","SBNF",-48.65139,-26.879999,18,-3,"U"
"Santo Angelo","Santo Angelo","Brazil","GEL","SBNM",-54.169139,-28.281683,1056,-3,"U"
"Augusto Severo","Natal","Brazil","NAT","SBNT",-35.247717,-5.911417,169,-3,"U"
"Oiapoque","Oioiapoque","Brazil","","SBOI",-51.796867,3.855486,63,-3,"U"
"Salgado Filho","Porto Alegre","Brazil","POA","SBPA",-51.171428,-29.994428,11,-3,"U"
"Prefeito Doutor Joao Silva Filho","Parnaiba","Brazil","","SBPB",-41.731961,-2.893747,16,-3,"U"
"Pocos De Caldas","Pocos De Caldas","Brazil","POO","SBPC",-46.567917,-21.843014,4135,-3,"U"
"Lauro Kurtz","Passo Fundo","Brazil","PFB","SBPF",-52.326558,-28.243989,2376,-3,"U"
"Pelotas","Pelotas","Brazil","PET","SBPK",-52.327689,-31.718353,59,-3,"U"
"Senador Nilo Coelho","Petrolina","Brazil","PNZ","SBPL",-40.569097,-9.362411,1263,-3,"U"
"Porto Nacional","Porto Nacional","Brazil","PNB","SBPN",-48.399736,-10.719417,870,-3,"U"
"Ponta Pora","Ponta Pora","Brazil","PMG","SBPP",-55.702614,-22.549639,2156,-4,"U"
"Governador Jorge Teixeira De Oliveira","Porto Velho","Brazil","PVH","SBPV",-63.902281,-8.709294,294,-4,"U"
"Vitoria Da Conquista","Vitoria Da Conquista","Brazil","","SBQV",-40.863106,-14.862761,2998,-3,"U"
"Presidente Medici","Rio Branco","Brazil","RBR","SBRB",-67.894072,-9.869158,633,-5,"U"
"Guararapes Gilberto Freyre Intl","Recife","Brazil","REC","SBRF",-34.923039,-8.126794,33,-3,"U"
"Rio Grande","Rio Grande","Brazil","RIG","SBRG",-52.166542,-32.082617,27,-3,"U"
"Santos Dumont","Rio De Janeiro","Brazil","SDU","SBRJ",-43.163133,-22.910461,11,-3,"U"
"Leite Lopes","Ribeirao Preto","Brazil","RAO","SBRP",-47.774189,-21.134167,1802,-3,"U"
"Santa Cruz","Rio De Janeiro","Brazil","STU","SBSC",-43.719092,-22.93235,10,-3,"U"
"Professor Urbano Ernesto Stumpf","Sao Jose Dos Campos","Brazil","SJK","SBSJ",-45.862739,-23.228172,2120,-3,"U"
"Marechal Cunha Machado Intl","Sao Luis","Brazil","SLZ","SBSL",-44.234139,-2.585361,178,-3,"U"
"Santa Maria","Santarem","Brazil","STM","SBSM",-53.688153,-29.711358,287,-3,"U"
"Congonhas","Sao Paulo","Brazil","CGH","SBSP",-46.655375,-23.626692,2631,-3,"U"
"Sao Jose Do Rio Preto","Sao Jose Do Rio Preto","Brazil","SJP","SBSR",-49.406511,-20.816567,1784,-3,"U"
"Base Aerea De Santos","Santos","Brazil","SSZ","SBST",-46.2875,-23.925206,10,-3,"U"
"Deputado Luis Eduardo Magalhaes","Salvador","Brazil","SSA","SBSV",-38.331044,-12.910994,64,-3,"U"
"Trombetas","Oriximina","Brazil","","SBTB",-56.396803,-1.4896,287,-4,"U"
"Senador Petronio Portella","Teresina","Brazil","THE","SBTE",-42.823478,-5.059942,219,-3,"U"
"Tefe","Tefe","Brazil","TFF","SBTF",-64.724056,-3.382944,184,-4,"U"
"Tarauaca","Tarauaca","Brazil","","SBTK",-70.783269,-8.155256,646,-5,"U"
"Telemaco Borba","Telemaco Borba","Brazil","","SBTL",-50.651592,-24.317775,2610,-3,"U"
"Tirios","Obidos Tirios","Brazil","","SBTS",-55.946056,2.223472,1127,-4,"U"
"Tabatinga","Tabatinga","Brazil","TBT","SBTT",-69.935828,-4.255669,279,-4,"U"
"Tucurui","Tucurui","Brazil","TUR","SBTU",-49.720267,-3.786008,830,-3,"U"
"Sao Gabriel Da Cachoeira","Sao Gabriel","Brazil","","SBUA",-66.985589,-0.148419,249,-4,"U"
"Paulo Afonso","Paulo Alfonso","Brazil","PAV","SBUF",-38.250575,-9.400878,883,-3,"U"
"Rubem Berta","Uruguaiana","Brazil","URG","SBUG",-57.038189,-29.782178,256,-3,"U"
"Ten Cel Av Cesar Bombonato","Uberlandia","Brazil","UDI","SBUL",-48.225594,-18.882844,3094,-3,"U"
"Urubupunga","Castilho","Brazil","","SBUP",-51.564761,-20.777067,1169,-3,"U"
"Uberaba","Uberaba","Brazil","UBA","SBUR",-47.964778,-19.765,2655,-3,"U"
"Major Brigadeiro Trompowsky","Varginha","Brazil","VAG","SBVG",-45.473342,-21.590067,3028,-3,"U"
"Vilhena","Vilhena","Brazil","BVH","SBVH",-60.098269,-12.694375,2018,-4,"U"
"Goiabeiras","Vitoria","Brazil","VIX","SBVT",-40.286389,-20.258056,11,-3,"U"
"Iauarete","Iauarete","Brazil","","SBYA",-69.185837,0.6075,345,-4,"U"
"Campo Fontenelle","Piracununga","Brazil","QPS","SBYS",-47.334764,-21.984561,1968,-3,"U"
"Chacalluta","Arica","Chile","ARI","SCAR",-70.338742,-18.348531,167,-4,"S"
"Balmaceda","Balmaceda","Chile","BBA","SCBA",-71.689475,-45.916058,1722,-3,"S"
"El Bosque","Santiago","Chile","","SCBQ",-70.6884,-33.5618,1844,-4,"S"
"Chile Chico","Chile Chico","Chile","CCH","SCCC",-71.687405,-46.583341,1070,-3,"S"
"El Loa","Calama","Chile","CJC","SCCF",-68.903575,-22.498175,7543,-4,"S"
"General Bernardo O Higgins","Chillan","Chile","","SCCH",-72.031367,-36.582497,495,-4,"S"
"Carlos Ibanez Del Campo Intl","Punta Arenas","Chile","PUQ","SCCI",-70.854586,-53.002642,139,-4,"S"
"Teniente Vidal","Coyhaique","Chile","GXQ","SCCY",-72.106133,-45.594211,1020,-4,"S"
"Diego Aracena Intl","Iquique","Chile","IQQ","SCDA",-70.181275,-20.535222,155,-4,"S"
"Arturo Merino Benitez Intl","Santiago","Chile","SCL","SCEL",-70.785803,-33.392975,1555,-4,"S"
"Cerro Moreno Intl","Antofagasta","Chile","ANF","SCFA",-70.4451,-23.444478,455,-4,"S"
"Capitan Fuentes Martinez","Porvenir","Chile","","SCFM",-70.319228,-53.2537,104,-4,"S"
"Futaleufu","Futaleufu","Chile","","SCFT",-71.851112,-43.189167,1148,-3,"S"
"Maria Dolores","Los Angeles","Chile","LSQ","SCGE",-72.425444,-37.401731,374,-4,"S"
"Guardiamarina Zanartu","Puerto Williams","Chile","","SCGZ",-67.626261,-54.931072,88,-3,"S"
"Carriel Sur Intl","Concepcion","Chile","CCP","SCIE",-73.063106,-36.77265,26,-4,"S"
"Mataveri Intl","Easter Island","Chile","IPC","SCIP",-109.421831,-27.164792,227,-6,"S"
"Canal Bajo Carlos Hott Siebert","Osorno","Chile","ZOS","SCJO",-73.061042,-40.611208,187,-4,"S"
"Vallenar","Vallenar","Chile","","SCLL",-70.755997,-28.596403,1725,-4,"S"
"De La Independencia","Rancagua","Chile","","SCRG",-70.775694,-34.173694,1446,-4,"S"
"Teniente Rodolfo Marsh Martin","Isla Rey Jorge","Antarctica","","SCRM",-58.986667,-62.190833,147,-4,"U"
"La Florida","La Serena","Chile","LSC","SCSE",-71.199522,-29.916233,481,-4,"S"
"Eulogio Sanchez","Santiago","Chile","","SCTB",-70.546667,-33.456278,2129,-4,"S"
"Maquehue","Temuco","Chile","ZCO","SCTC",-72.637097,-38.766819,304,-4,"S"
"El Tepual Intl","Puerto Montt","Chile","PMC","SCTE",-73.093953,-41.438886,294,-4,"S"
"Chaiten","Chaiten","Chile","WCH","SCTN",-72.699114,-42.932808,13,-4,"S"
"Pichoy","Valdivia","Chile","ZAL","SCVD",-73.086111,-39.649956,59,-4,"S"
"Chachoan","Ambato","Ecuador","ATF","SEAM",-78.574636,-1.212067,8502,-5,"U"
"Hacienda Clementina","Clementia","Ecuador","","SECM",-79.378936,-1.706275,328,-5,"U"
"Francisco De Orellana","Coca","Ecuador","OCC","SECO",-76.986842,-0.462886,834,-5,"U"
"Mariscal Lamar","Cuenca","Ecuador","CUE","SECU",-78.984397,-2.889467,8306,-5,"U"
"Seymour","Galapagos","Ecuador","GPS","SEGS",-90.265914,-0.453758,207,-6,"U"
"Jose Joaquin De Olmedo Intl","Guayaquil","Ecuador","GYE","SEGU",-79.883558,-2.157419,19,-5,"U"
"Gualaquiza","Gualaquiza","Ecuador","","SEGZ",-78.566994,-3.423214,2640,-5,"U"
"Atahualpa","Ibarra","Ecuador","","SEIB",-78.136422,0.338419,7304,-5,"U"
"Km 192","Km-192","Ecuador","","SEKK",-79.391956,0.184203,1247,-5,"U"
"Hacienda La Julia","La Julia","Ecuador","","SELJ",-79.552261,-1.704381,50,-5,"U"
"Cotopaxi Intl","Latacunga","Ecuador","","SELT",-78.615756,-0.906833,9205,-5,"U"
"Jose Maria Velasco Ibarra","Macara","Ecuador","","SEMA",-79.941022,-4.378231,1508,-5,"U"
"Coronel E Carvajal","Macas","Ecuador","XMS","SEMC",-78.12075,-2.299167,3452,-5,"U"
"General Manuel Serrano","Machala","Ecuador","MCH","SEMH",-79.961572,-3.268903,11,-5,"U"
"Montalvo","Montalvo","Ecuador","","SEMO",-76.975742,-2.067014,960,-5,"U"
"Eloy Alfaro Intl","Manta","Ecuador","MEC","SEMT",-80.678808,-0.946078,48,-5,"U"
"Maragrosa","Maragrosa","Ecuador","","SEMX",-79.803619,-2.851097,18,-5,"U"
"Amable Calle Gutierrez","Pasaje","Ecuador","","SEPS",-79.769165,-3.319667,22,-5,"U"
"Reales Tamarindos","Portoviejo","Ecuador","PVO","SEPV",-80.472206,-1.041647,130,-5,"U"
"Quevedo","Quevedo","Ecuador","","SEQE",-79.465114,-0.9894,350,-5,"U"
"Mariscal Sucre Intl","Quito","Ecuador","UIO","SEQU",-78.488214,-0.141144,9228,-5,"U"
"Chimborazo","Riobamba","Ecuador","","SERB",-78.656142,-1.653433,9151,-5,"U"
